Day	Date	Last Price	Volume	SMAVG(15)
				
Mo	3/19/18	24610.91	115.809M	124.743M
				
Fr	3/16/18	24946.51	349.359M	125.249M
Th	3/15/18	24873.66	90.799M	108.051M
We	3/14/18	24758.12	102.685M	108.424M
Tu	3/13/18	25007.03	110.557M	109.874M
Mo	3/12/18	25178.61	99.534M	109.435M
				
Fr	3/9/18	25335.74	102.188M	111.268M
Th	3/8/18	24895.21	88.859M	111.829M
We	3/7/18	24801.36	102.303M	113.532M
Tu	3/6/18	24884.12	93.405M	113.317M
Mo	3/5/18	24874.76	105.005M	117.069M
				
Fr	3/2/18	24538.06	120.19M	123.32M
Th	3/1/18	24608.98	135.696M	127.292M
We	2/28/18	25029.2	135.542M	128.019M
Tu	2/27/18	25410.03	119.21M	134.408M
Mo	2/26/18	25709.27	123.398M	140.516M
				
Fr	2/23/18	25309.99	91.4M	141.681M
Th	2/22/18	24962.48	96.387M	143.027M
We	2/21/18	24797.78	124.435M	145.943M
Tu	2/20/18	24964.75	103.981M	145.104M
				
Fr	2/16/18	25219.38	127.027M	145.567M
Th	2/15/18	25200.37	110.596M	145.339M
We	2/14/18	24893.49	114.401M	144.348M
Tu	2/13/18	24640.45	99.078M	144.94M
Mo	2/12/18	24601.27	149.694M	145.619M
				
Fr	2/9/18	24190.9	198.761M	144.064M
Th	2/8/18	23860.46	179.771M	142.249M
We	2/7/18	24893.35	146.6M	138.429M
Tu	2/6/18	24912.77	231.378M	137.569M
Mo	2/5/18	24345.75	210.835M	133.549M
				
Fr	2/2/18	25520.96	140.879M	126.419M
Th	2/1/18	26186.71	111.586M	123.051M
We	1/31/18	26149.39	140.12M	121.504M
Tu	1/30/18	26076.89	111.859M	118.064M
Mo	1/29/18	26439.48	110.92M	117.114M
				
Fr	1/26/18	26616.71	123.611M	116.331M
Th	1/25/18	26392.79	95.732M	114.856M
We	1/24/18	26252.12	123.271M	116.022M
Tu	1/23/18	26210.81	109.272M	114.062M
Mo	1/22/18	26214.6	126.358M	113.411M
				
Fr	1/19/18	26071.72	171.541M	108.384M
Th	1/18/18	26017.81	122.471M	100.981M
We	1/17/18	26115.65	133.7M	96.815M
Tu	1/16/18	25792.86	171.084M	93.142M
				
Fr	1/12/18	25803.19	103.879M	88.495M
Th	1/11/18	25574.73	90.362M	88.178M
We	1/10/18	25369.13	88.373M	88.785M
Tu	1/9/18	25385.8	88.522M	90.058M
Mo	1/8/18	25283	97.612M	105.309M
				
Fr	1/5/18	25295.87	99.172M	104.453M
Th	1/4/18	25075.13	101.492M	104.094M
We	1/3/18	24922.68	113.226M	104.136M
Tu	1/2/18	24824.01	93.866M	102.239M
				
Fr	12/29/17	24719.22	99.507M	101.413M
Th	12/28/17	24837.51	50.954M	100.477M
We	12/27/17	24774.3	60.502M	103.376M
Tu	12/26/17	24746.21	59.978M	106.759M
				
Fr	12/22/17	24754.06	78.61M	110.562M
Th	12/21/17	24782.29	101.366M	113.547M
We	12/20/17	24726.65	99.129M	118.106M
Tu	12/19/17	24754.75	99.475M	118.508M
Mo	12/18/17	24792.2	107.462M	117.732M
				
Fr	12/15/17	24651.74	317.293M	116.235M
Th	12/14/17	24508.66	84.758M	97.532M
We	12/13/17	24585.43	93.787M	96.619M
Tu	12/12/17	24504.8	102.134M	96.533M
Mo	12/11/17	24386.03	84.768M	95.058M
				
Fr	12/8/17	24329.16	81.472M	96.487M
Th	12/7/17	24211.48	85.468M	97.304M
We	12/6/17	24140.91	94.435M	98.135M
Tu	12/5/17	24180.64	111.255M	100.057M
Mo	12/4/17	24290.05	117.014M	99.908M
				
Fr	12/1/17	24231.59	123.385M	98M
Th	11/30/17	24272.35	169.752M	95.087M
We	11/29/17	23940.68	105.16M	88.623M
Tu	11/28/17	23836.71	87.842M	86.742M
Mo	11/27/17	23580.78	85.006M	86.744M
				
Fr	11/24/17	23557.99	36.736M	86.317M
We	11/22/17	23526.18	71.067M	89.688M
Tu	11/21/17	23590.83	92.497M	90.97M
Mo	11/20/17	23430.33	80.005M	92.191M
				
Fr	11/17/17	23358.24	106.205M	94.029M
Th	11/16/17	23458.36	93.734M	95.466M
We	11/15/17	23271.28	97.936M	95.166M
Tu	11/14/17	23409.47	123.26M	95.477M
Mo	11/13/17	23439.7	109.022M	93.14M
				
Fr	11/10/17	23422.21	88.393M	93.17M
Th	11/9/17	23461.94	79.692M	95.826M
We	11/8/17	23563.36	72.798M	96.262M
Tu	11/7/17	23557.23	76.941M	95.734M
Mo	11/6/17	23548.42	87.868M	95.001M
				
Fr	11/3/17	23539.19	78.599M	93.472M
Th	11/2/17	23516.26	87.302M	93.211M
We	11/1/17	23435.01	90.304M	92.475M
Tu	10/31/17	23377.24	110.803M	92.235M
Mo	10/30/17	23348.74	107.582M	90.071M
				
Fr	10/27/17	23434.19	127.75M	87.894M
Th	10/26/17	23400.86	89.232M	83.617M
We	10/25/17	23329.46	102.613M	82.129M
Tu	10/24/17	23441.76	88.199M	79.692M
Mo	10/23/17	23273.96	109.474M	77.878M
				
Fr	10/20/17	23328.63	128.229M	75.516M
Th	10/19/17	23163.04	86.238M	72.835M
We	10/18/17	23157.6	64.881M	72.13M
Tu	10/17/17	22997.44	65.936M	74.006M
Mo	10/16/17	22956.96	64.94M	74.944M
				
Fr	10/13/17	22871.72	74.683M	77.455M
Th	10/12/17	22841.01	76.256M	78.115M
We	10/11/17	22872.89	86.708M	78.383M
Tu	10/10/17	22830.68	78.345M	78.844M
Mo	10/9/17	22761.07	74.919M	79.018M
				
Fr	10/6/17	22773.67	63.604M	79.445M
Th	10/5/17	22775.39	66.913M	93.63M
We	10/4/17	22661.64	66.05M	94.78M
Tu	10/3/17	22641.67	60.991M	95.595M
Mo	10/2/17	22557.6	74.05M	97.935M
				
Fr	9/29/17	22405.09	88.017M	99.031M
Th	9/28/17	22381.2	75.655M	98.319M
We	9/27/17	22340.71	93.017M	98.939M
Tu	9/26/17	22284.32	80.018M	98.731M
Mo	9/25/17	22296.09	102.605M	99.431M
				
Fr	9/22/17	22349.59	84.574M	97.328M
Th	9/21/17	22359.23	80.282M	100.467M
We	9/20/17	22412.59	93.616M	99.982M
Tu	9/19/17	22370.8	80.955M	98.048M
Mo	9/18/17	22331.35	81.321M	97.264M
				
Fr	9/15/17	22268.34	276.389M	96.105M
Th	9/14/17	22203.48	84.162M	82.194M
We	9/13/17	22158.18	78.271M	81.175M
Tu	9/12/17	22118.86	96.089M	80.727M
Mo	9/11/17	22057.37	90.501M	80.021M
				
Fr	9/8/17	21797.79	77.328M	80.897M
Th	9/7/17	21784.78	84.965M	82.141M
We	9/6/17	21807.64	89.897M	81.623M
Tu	9/5/17	21753.31	90.508M	80.137M
				
Fr	9/1/17	21987.56	71.061M	78.829M
Th	8/31/17	21948.1	131.658M	78.749M
We	8/30/17	21892.43	73.015M	75.652M
Tu	8/29/17	21865.37	64.593M	75.514M
Mo	8/28/17	21808.4	69.205M	75.731M
				
Fr	8/25/17	21813.67	63.934M	75.088M
Th	8/24/17	21783.4	67.719M	75.735M
We	8/23/17	21812.09	68.876M	75.972M
Tu	8/22/17	21899.89	71.557M	77.369M
Mo	8/21/17	21703.75	85.503M	78.012M
				
Fr	8/18/17	21674.51	103.642M	79.235M
Th	8/17/17	21750.73	95.983M	77.19M
We	8/16/17	22024.87	77.187M	78.218M
Tu	8/15/17	21998.99	67.615M	77.788M
Mo	8/14/17	21993.71	70.882M	78.852M
				
Fr	8/11/17	21858.32	69.863M	80.019M
Th	8/10/17	21844.01	85.198M	82.675M
We	8/9/17	22048.7	70.957M	82.681M
Tu	8/8/17	22085.34	67.846M	82.555M
Mo	8/7/17	22118.42	59.559M	82.297M
				
Fr	8/4/17	22092.81	73.643M	83.028M
Th	8/3/17	22026.1	71.273M	82.519M
We	8/2/17	22016.24	89.832M	82.4M
Tu	8/1/17	21963.92	81.196M	81.863M
Mo	7/31/17	21891.12	103.846M	81.136M
				
Fr	7/28/17	21830.31	72.97M	79.055M
Th	7/27/17	21796.55	111.4M	79.035M
We	7/26/17	21711.01	70.734M	77.482M
Tu	7/25/17	21613.43	83.577M	78.071M
Mo	7/24/17	21513.17	88.391M	76.353M
				
Fr	7/21/17	21580.07	109.709M	77.176M
Th	7/20/17	21611.78	85.282M	76.272M
We	7/19/17	21640.75	69.062M	75.662M
Tu	7/18/17	21574.73	63.976M	76.691M
Mo	7/17/17	21629.72	70.534M	76.982M
				
Fr	7/14/17	21637.74	66.008M	81.825M
Th	7/13/17	21553.09	69.483M	82.634M
We	7/12/17	21532.14	81.783M	83.173M
Tu	7/11/17	21409.07	70.283M	83.305M
Mo	7/10/17	21408.52	72.628M	84.511M
				
Fr	7/7/17	21414.34	72.679M	98.906M
Th	7/6/17	21320.04	88.109M	99.871M
We	7/5/17	21478.17	79.566M	99.544M
Mo	7/3/17	21479.27	57.804M	100.19M
				
Fr	6/30/17	21349.63	100.732M	105.351M
Th	6/29/17	21287.03	96.148M	106.662M
We	6/28/17	21454.61	76.143M	106.711M
Tu	6/27/17	21310.66	84.488M	107.019M
Mo	6/26/17	21409.55	68.34M	106.666M
				
Fr	6/23/17	21394.76	143.18M	106.501M
Th	6/22/17	21397.29	78.152M	103.379M
We	6/21/17	21410.03	77.562M	103.299M
Tu	6/20/17	21467.14	83.758M	107.142M
Mo	6/19/17	21528.99	88.377M	105.92M
				
Fr	6/16/17	21384.28	288.56M	103.797M
Th	6/15/17	21359.9	87.152M	89.092M
We	6/14/17	21374.56	83.202M	88.205M
Tu	6/13/17	21328.47	89.255M	87.029M
Mo	6/12/17	21235.67	135.223M	86.291M
				
Fr	6/9/17	21271.97	120.386M	85.763M
Th	6/8/17	21182.53	96.884M	85.044M
We	6/7/17	21173.69	80.77M	86.174M
Tu	6/6/17	21136.23	79.191M	85.85M
Mo	6/5/17	21184.04	65.856M	86.478M
				
Fr	6/2/17	21206.29	96.354M	87.14M
Th	6/1/17	21144.18	76.951M	85.958M
We	5/31/17	21008.65	135.219M	85.6M
Tu	5/30/17	21029.47	65.419M	81.427M
				
Fr	5/26/17	21080.28	56.526M	82.364M
Th	5/25/17	21082.95	67.992M	83.232M
We	5/24/17	21012.42	73.85M	83.582M
Tu	5/23/17	20937.91	65.564M	84.156M
Mo	5/22/17	20894.83	78.184M	85.873M
				
Fr	5/19/17	20804.84	127.293M	85.902M
Th	5/18/17	20663.02	109.612M	83.752M
We	5/17/17	20606.93	113.835M	81.737M
Tu	5/16/17	20979.75	75.903M	79.81M
Mo	5/15/17	20981.94	88.617M	80.554M
				
Fr	5/12/17	20896.61	75.784M	80.496M
Th	5/11/17	20919.42	78.624M	83.063M
We	5/10/17	20943.11	71.577M	83.506M
Tu	5/9/17	20975.78	72.62M	83.852M
Mo	5/8/17	21012.28	79.476M	83.401M
				
Fr	5/5/17	21006.94	69.555M	82.378M
Th	5/4/17	20951.47	73.235M	82.178M
We	5/3/17	20957.9	82.453M	82.17M
Tu	5/2/17	20949.89	91.325M	81.11M
Mo	5/1/17	20913.46	78.619M	79.211M
				
Fr	4/28/17	20940.51	95.038M	78.118M
Th	4/27/17	20981.33	79.396M	76.863M
We	4/26/17	20975.09	84.925M	76.601M
Tu	4/25/17	20996.12	87.068M	75.157M
Mo	4/24/17	20763.89	87.744M	75.076M
				
Fr	4/21/17	20547.76	114.29M	76.288M
Th	4/20/17	20578.71	85.27M	73.645M
We	4/19/17	20404.49	76.765M	71.994M
Tu	4/18/17	20523.28	65.848M	72.466M
Mo	4/17/17	20636.92	64.131M	73.397M
				
Th	4/13/17	20453.25	66.566M	75.231M
We	4/12/17	20591.86	73.117M	76.06M
Tu	4/11/17	20651.3	66.55M	77.227M
Mo	4/10/17	20658.02	62.841M	79.207M
				
Fr	4/7/17	20656.1	62.225M	79.642M
Th	4/6/17	20662.95	76.215M	95.241M
We	4/5/17	20648.15	75.466M	95.092M
Tu	4/4/17	20689.24	63.257M	95.421M
Mo	4/3/17	20650.21	85.862M	95.591M
				
Fr	3/31/17	20663.22	105.913M	95.063M
Th	3/30/17	20728.49	74.644M	93.738M
We	3/29/17	20659.32	60.512M	93.873M
Tu	3/28/17	20701.5	83.85M	95.753M
Mo	3/27/17	20550.98	79.805M	95.008M
				
Fr	3/24/17	20596.72	91.648M	94.995M
Th	3/23/17	20656.58	78.993M	93.894M
We	3/22/17	20661.3	90.625M	94.185M
Tu	3/21/17	20668.01	96.246M	95.214M
Mo	3/20/17	20905.86	69.361M	96.204M
				
Fr	3/17/17	20914.62	296.222M	96.326M
Th	3/16/17	20934.55	73.98M	82.502M
We	3/15/17	20950.1	80.396M	82.9M
Tu	3/14/17	20837.37	65.805M	83.166M
Mo	3/13/17	20881.48	77.942M	84.977M
				
Fr	3/10/17	20902.98	86.042M	87.952M
Th	3/9/17	20858.19	76.664M	88.333M
We	3/8/17	20855.73	88.723M	89.791M
Tu	3/7/17	20924.76	72.665M	89.815M
Mo	3/6/17	20954.34	79.61M	90.596M
				
Fr	3/3/17	21005.71	75.138M	90.833M
Th	3/2/17	21002.97	83.358M	91.681M
We	3/1/17	21115.55	106.055M	90.838M
Tu	2/28/17	20812.24	111.105M	88.429M
Mo	2/27/17	20837.44	71.187M	86.002M
				
Fr	2/24/17	20821.76	88.864M	87.145M
Th	2/23/17	20810.32	79.946M	87.165M
We	2/22/17	20775.6	84.389M	88.988M
Tu	2/21/17	20743	92.969M	90.616M
				
Fr	2/17/17	20624.05	122.561M	90.159M
Th	2/16/17	20619.77	91.768M	87.594M
We	2/15/17	20611.86	98.521M	87.57M
Tu	2/14/17	20504.41	89.088M	87.092M
Mo	2/13/17	20412.16	84.385M	87.084M
				
Fr	2/10/17	20269.37	83.164M	86.968M
Th	2/9/17	20172.4	87.858M	91.127M
We	2/8/17	20054.34	70.71M	90.55M
Tu	2/7/17	20090.29	69.913M	90.806M
Mo	2/6/17	20052.42	74.703M	92.503M
				
Fr	2/3/17	20071.46	88.342M	92.522M
Th	2/2/17	19884.91	89.158M	91.768M
We	2/1/17	19890.94	107.293M	91.897M
Tu	1/31/17	19864.09	108.812M	90.847M
Mo	1/30/17	19971.13	86.109M	89.247M
				
Fr	1/27/17	20093.78	84.091M	88.553M
Th	1/26/17	20100.91	91.395M	87.77M
We	1/25/17	20068.51	91.365M	87.09M
Tu	1/24/17	19912.71	88.956M	87.66M
Mo	1/23/17	19799.85	82.651M	88.649M
				
Fr	1/20/17	19827.25	145.549M	86.651M
Th	1/19/17	19732.4	79.211M	80.865M
We	1/18/17	19804.72	74.543M	78.855M
Tu	1/17/17	19826.77	95.371M	77.022M
				
Fr	1/13/17	19885.73	74.988M	75.867M
Th	1/12/17	19891	77.025M	75.649M
We	1/11/17	19954.28	91.101M	75.902M
Tu	1/10/17	19855.53	91.545M	75.53M
Mo	1/9/17	19887.38	84.809M	86.996M
				
Fr	1/6/17	19963.8	75.691M	87.564M
Th	1/5/17	19899.29	72.359M	90.071M
We	1/4/17	19942.16	81.182M	91.874M
Tu	1/3/17	19881.76	99.921M	93.113M
				
Fr	12/30/16	19762.6	103.79M	92.573M
Th	12/29/16	19819.78	52.68M	91.639M
We	12/28/16	19833.68	58.765M	95.604M
Tu	12/27/16	19945.04	49.06M	96.873M
				
Fr	12/23/16	19933.81	47.038M	99.782M
Th	12/22/16	19918.88	78.056M	102.308M
We	12/21/16	19941.96	71.715M	104.358M
Tu	12/20/16	19974.62	80.816M	110.549M
Mo	12/19/16	19883.06	85.521M	110.596M
				
Fr	12/16/16	19843.41	263.538M	110.792M
Th	12/15/16	19852.24	93.322M	96.283M
We	12/14/16	19792.53	113.308M	95.254M
Tu	12/13/16	19911.21	99.395M	93.387M
Mo	12/12/16	19796.43	99.776M	92.13M
				
Fr	12/9/16	19756.85	91.81M	92.805M
Th	12/8/16	19614.81	89.788M	92.681M
We	12/7/16	19549.62	112.148M	92.528M
Tu	12/6/16	19251.78	77.809M	91.763M
Mo	12/5/16	19216.24	92.69M	94.06M
				
Fr	12/2/16	19170.42	84.924M	95.034M
Th	12/1/16	19191.93	108.805M	100.333M
We	11/30/16	19123.58	164.593M	104.62M
Tu	11/29/16	19121.6	81.518M	98.97M
Mo	11/28/16	19097.9	88.463M	99.766M
				
Fr	11/25/16	19152.14	45.898M	100.387M
We	11/23/16	19083.18	77.881M	102.52M
Tu	11/22/16	19023.87	85.314M	103.238M
Mo	11/21/16	18956.69	80.533M	104.303M
				
Fr	11/18/16	18867.93	109.897M	106.273M
Th	11/17/16	18903.82	89.948M	106.137M
We	11/16/16	18868.14	87.498M	105.712M
Tu	11/15/16	18923.06	100.674M	105.635M
Mo	11/14/16	18868.69	112.267M	104.558M
				
Fr	11/11/16	18847.66	107.3M	102.977M
Th	11/10/16	18807.88	164.399M	103.68M
We	11/9/16	18589.69	173.111M	98.662M
Tu	11/8/16	18332.74	79.852M	92.993M
Mo	11/7/16	18259.6	93.458M	92.734M
				
Fr	11/4/16	17888.28	97.773M	91.568M
Th	11/3/16	17930.67	77.891M	90.854M
We	11/2/16	17959.64	88.657M	91.206M
Tu	11/1/16	18037.1	101.286M	90.111M
Mo	10/31/16	18142.42	110.088M	89.267M
				
Fr	10/28/16	18161.19	107.851M	86.735M
Th	10/27/16	18169.68	83.573M	85.058M
We	10/26/16	18199.33	86.346M	84.73M
Tu	10/25/16	18169.27	84.518M	84.055M
Mo	10/24/16	18223.03	88.557M	83.734M
				
Fr	10/21/16	18145.71	117.845M	82.398M
Th	10/20/16	18162.35	89.124M	83.574M
We	10/19/16	18202.62	88.083M	84.025M
Tu	10/18/16	18161.94	75.965M	84.663M
Mo	10/17/16	18086.4	75.968M	85.207M
				
Fr	10/14/16	18138.38	87.059M	86.511M
Th	10/13/16	18098.94	83.165M	86.52M
We	10/12/16	18144.2	72.234M	85.844M
Tu	10/11/16	18128.66	88.625M	87.302M
Mo	10/10/16	18329.04	72.118M	86.225M
				
Fr	10/7/16	18240.49	82.686M	86.624M
Th	10/6/16	18268.5	78.663M	99.681M
We	10/5/16	18281.03	76.211M	101.076M
Tu	10/4/16	18168.45	79.713M	102.887M
Mo	10/3/16	18253.85	68.518M	104.429M
				
Fr	9/30/16	18308.15	135.475M	106.747M
Th	9/29/16	18143.45	95.89M	105.763M
We	9/28/16	18339.24	97.656M	104.642M
Tu	9/27/16	18228.3	84.131M	102.638M
Mo	9/26/16	18094.83	95.523M	102.61M
				
Fr	9/23/16	18261.45	87.188M	101.199M
Th	9/22/16	18392.46	73.032M	100.372M
We	9/21/16	18293.7	94.106M	102.054M
Tu	9/20/16	18129.96	72.467M	100.375M
Mo	9/19/16	18120.17	78.097M	99.843M
				
Fr	9/16/16	18123.8	278.538M	99.885M
Th	9/15/16	18212.48	99.592M	85.615M
We	9/14/16	18034.77	103.376M	83.793M
Tu	9/13/16	18066.75	102.845M	81.835M
Mo	9/12/16	18325.07	103.294M	79.876M
				
Fr	9/9/16	18085.45	120.71M	79.201M
Th	9/8/16	18479.91	79.075M	75.871M
We	9/7/16	18526.14	67.59M	75.337M
Tu	9/6/16	18538.12	83.72M	75.336M
				
Fr	9/2/16	18491.96	74.357M	73.912M
Th	9/1/16	18419.3	74.787M	73.061M
We	8/31/16	18400.88	98.258M	72.84M
Tu	8/30/16	18454.3	68.918M	70.475M
Mo	8/29/16	18502.99	64.487M	69.887M
				
Fr	8/26/16	18395.4	78.728M	70.375M
Th	8/25/16	18448.41	64.483M	71.288M
We	8/24/16	18481.48	72.274M	71.29M
Tu	8/23/16	18547.3	73.993M	71.71M
Mo	8/22/16	18529.42	73.461M	72.756M
				
Fr	8/19/16	18552.57	93.169M	73.425M
Th	8/18/16	18597.7	70.763M	74.652M
We	8/17/16	18573.94	71.071M	75.655M
Tu	8/16/16	18552.02	67.571M	78.343M
Mo	8/15/16	18636.05	62.366M	79.665M
				
Fr	8/12/16	18576.47	61.585M	80.628M
Th	8/11/16	18613.52	71.478M	82.371M
We	8/10/16	18495.66	62.778M	83.393M
Tu	8/9/16	18533.05	60.094M	85.439M
Mo	8/8/16	18529.29	71.808M	87.195M
				
Fr	8/5/16	18543.53	92.426M	87.445M
Th	8/4/16	18352.05	64.512M	89.53M
We	8/3/16	18355	78.572M	91.034M
Tu	8/2/16	18313.77	89.689M	91.19M
Mo	8/1/16	18404.51	83.498M	91.226M
				
Fr	7/29/16	18432.24	111.576M	91.052M
Th	7/28/16	18456.35	85.807M	89.845M
We	7/27/16	18472.17	111.391M	89.563M
Tu	7/26/16	18473.75	87.392M	88.337M
Mo	7/25/16	18493.06	76.822M	89.423M
				
Fr	7/22/16	18570.85	87.718M	89.78M
Th	7/21/16	18517.23	86.819M	92.801M
We	7/20/16	18595.03	93.457M	94.105M
Tu	7/19/16	18559.01	86.439M	95.355M
Mo	7/18/16	18533.05	75.559M	98.843M
				
Fr	7/15/16	18516.55	123.709M	109.74M
Th	7/14/16	18506.41	87.063M	108.035M
We	7/13/16	18372.12	80.919M	108.195M
Tu	7/12/16	18347.67	90.23M	108.48M
Mo	7/11/16	18226.93	80.887M	109.092M
				
Fr	7/8/16	18146.74	93.463M	120.281M
Th	7/7/16	17895.88	81.577M	120.181M
We	7/6/16	17918.62	93.004M	121.019M
Tu	7/5/16	17840.62	103.672M	121.069M
				
Fr	7/1/16	17949.37	82.179M	120.937M
Th	6/30/16	17929.99	133.033M	121.495M
We	6/29/16	17694.68	106.379M	117.273M
Tu	6/28/16	17409.72	112.209M	114.931M
Mo	6/27/16	17140.24	138.756M	112.702M
				
Fr	6/24/16	17400.75	239.013M	108.244M
Th	6/23/16	18011.07	98.14M	97.796M
We	6/22/16	17780.83	89.46M	96.291M
Tu	6/21/16	17829.73	85.2M	95.563M
Mo	6/20/16	17804.87	99.409M	99.711M
				
Fr	6/17/16	17675.16	248.725M	97.965M
Th	6/16/16	17733.1	91.954M	85.979M
We	6/15/16	17640.17	94.147M	85.129M
Tu	6/14/16	17674.82	93.754M	84.618M
Mo	6/13/16	17732.48	101.701M	84.222M
				
Fr	6/10/16	17865.34	90.549M	84.909M
Th	6/9/16	17985.19	69.692M	85.242M
We	6/8/16	18005.05	71.262M	85.881M
Tu	6/7/16	17938.28	78.763M	88.015M
Mo	6/6/16	17920.33	71.886M	88.66M
				
Fr	6/3/16	17807.06	82.291M	89.645M
Th	6/2/16	17838.56	75.572M	90.065M
We	6/1/16	17789.67	78.539M	90.853M
Tu	5/31/16	17787.2	147.416M	90.671M
				
Fr	5/27/16	17873.22	73.22M	86.55M
Th	5/26/16	17828.29	68.944M	87.004M
We	5/25/16	17851.51	79.192M	87.843M
Tu	5/24/16	17706.05	86.496M	88.899M
Mo	5/23/16	17492.93	87.805M	89.604M
				
Fr	5/20/16	17500.94	112.012M	89.092M
Th	5/19/16	17435.4	95.537M	90.737M
We	5/18/16	17526.62	79.282M	91.097M
Tu	5/17/16	17529.98	103.264M	93.087M
Mo	5/16/16	17710.71	88.447M	92.488M
				
Fr	5/13/16	17535.32	86.657M	92.177M
Th	5/12/16	17720.5	88.591M	95.342M
We	5/11/16	17711.12	87.401M	96.33M
Tu	5/10/16	17928.35	75.795M	97.188M
Mo	5/9/16	17705.91	85.601M	98.139M
				
Fr	5/6/16	17740.63	80.032M	98.393M
Th	5/5/16	17660.71	81.536M	100.937M
We	5/4/16	17651.26	95.022M	101.136M
Tu	5/3/16	17750.91	97.076M	100.917M
Mo	5/2/16	17891.16	80.127M	99.846M
				
Fr	4/29/16	17773.64	136.685M	101.645M
Th	4/28/16	17830.76	100.946M	97.866M
We	4/27/16	18041.55	109.132M	97.145M
Tu	4/26/16	17990.32	94.276M	96.498M
Mo	4/25/16	17977.24	83.781M	97.895M
				
Fr	4/22/16	18003.75	134.125M	97.992M
Th	4/21/16	17982.52	103.414M	96.045M
We	4/20/16	18096.27	100.267M	95.991M
Tu	4/19/16	18053.6	90.064M	94.595M
Mo	4/18/16	18004.16	89.41M	94.335M
				
Fr	4/15/16	17897.46	118.194M	93.072M
Th	4/14/16	17926.43	84.524M	90.8M
We	4/13/16	17908.28	91.728M	90.781M
Tu	4/12/16	17721.25	81.018M	91.029M
Mo	4/11/16	17556.41	107.112M	91.256M
				
Fr	4/8/16	17576.96	79.994M	105.531M
Th	4/7/16	17541.96	90.131M	108.065M
We	4/6/16	17716.05	99.425M	109.972M
Tu	4/5/16	17603.32	115.23M	109.533M
Mo	4/4/16	17737	85.237M	108.274M
				
Fr	4/1/16	17792.75	104.925M	110.821M
Th	3/31/16	17685.09	102.601M	111.664M
We	3/30/16	17716.66	79.335M	112.604M
Tu	3/29/16	17633.11	86.166M	114.541M
Mo	3/28/16	17535.39	70.463M	115.483M
				
Th	3/24/16	17515.73	84.103M	117.914M
We	3/23/16	17502.59	84.239M	118.382M
Tu	3/22/16	17582.57	95.462M	119.731M
Mo	3/21/16	17623.87	84.41M	120.372M
				
Fr	3/18/16	17602.3	321.249M	123.159M
Th	3/17/16	17481.49	118.004M	108.309M
We	3/16/16	17325.76	118.733M	106.717M
Tu	3/15/16	17251.53	92.834M	105.046M
Mo	3/14/16	17229.13	96.351M	105.402M
				
Fr	3/11/16	17213.31	123.436M	105.795M
Th	3/10/16	16995.13	117.576M	106.523M
We	3/9/16	17000.36	116.696M	105.683M
Tu	3/8/16	16964.1	108.389M	106.176M
Mo	3/7/16	17073.95	100.297M	108.421M
				
Fr	3/4/16	17006.77	106.927M	110.572M
Th	3/3/16	16943.9	91.124M	114.916M
We	3/2/16	16899.32	104.481M	117.032M
Tu	3/1/16	16865.08	105.066M	118.583M
Mo	2/29/16	16516.5	126.225M	122.638M
				
Fr	2/26/16	16639.97	98.492M	123.491M
Th	2/25/16	16697.29	94.13M	125.692M
We	2/24/16	16484.99	93.667M	128.875M
Tu	2/23/16	16431.78	98.176M	131.046M
Mo	2/22/16	16620.66	102.246M	132.132M
				
Fr	2/19/16	16391.99	134.355M	139.848M
Th	2/18/16	16413.43	104.972M	139.645M
We	2/17/16	16453.83	124.095M	141.876M
Tu	2/16/16	16196.41	142.063M	141.686M
				
Fr	2/12/16	15973.84	132.566M	140.433M
Th	2/11/16	15660.18	172.079M	141.32M
We	2/10/16	15914.74	122.869M	139.526M
Tu	2/9/16	16014.38	127.746M	144.127M
Mo	2/8/16	16027.05	165.893M	145.237M
				
Fr	2/5/16	16204.97	139.025M	150.129M
Th	2/4/16	16416.58	131.502M	151.483M
We	2/3/16	16336.66	141.878M	152.953M
Tu	2/2/16	16153.54	126.231M	151.328M
Mo	2/1/16	16449.18	114.464M	151.434M
				
Fr	1/29/16	16466.3	217.981M	153.261M
Th	1/28/16	16069.64	131.309M	150.488M
We	1/27/16	15944.46	138.431M	149.752M
Tu	1/26/16	16167.23	121.246M	147.575M
Mo	1/25/16	15885.22	123.268M	149.365M
				
Fr	1/22/16	16093.51	145.877M	147.395M
Th	1/21/16	15882.68	145.166M	141.654M
We	1/20/16	15766.74	191.889M	136.634M
Tu	1/19/16	16016.02	144.398M	127.826M
				
Fr	1/15/16	15988.08	239.27M	120.889M
Th	1/14/16	16379.05	159.336M	111.126M
We	1/13/16	16151.41	153.555M	106.608M
Tu	1/12/16	16516.22	117.505M	104.033M
Mo	1/11/16	16398.57	127.811M	119.173M
				
Fr	1/8/16	16346.45	141.871M	118.373M
Th	1/7/16	16514.1	176.387M	117.168M
We	1/6/16	16906.51	120.277M	113.638M
Tu	1/5/16	17158.66	105.776M	115.122M
Mo	1/4/16	17148.94	148.086M	117.039M
				
Th	12/31/15	17425.03	93.717M	114.321M
We	12/30/15	17603.87	59.764M	116.209M
Tu	12/29/15	17720.98	69.86M	119.806M
Mo	12/28/15	17528.27	59.77M	121.794M
				
Th	12/24/15	17552.17	40.349M	126.986M
We	12/23/15	17602.61	92.823M	132.763M
Tu	12/22/15	17417.27	91.576M	133.434M
Mo	12/21/15	17251.62	114.923M	134.256M
