Day,Date,Last Price,Volume,SMAVG(15)
Tu,3/20/18,,,
Mo,3/19/18,7344.244,575.578M,598.447M
,,,,
Fr,3/16/18,7481.988,1.266B,590.137M
Th,3/15/18,7481.742,490.337M,535.511M
We,3/14/18,7496.811,518.1M,533.974M
Tu,3/13/18,7511.012,584.272M,531.301M
Mo,3/12/18,7588.325,539.608M,525.115M
,,,,
Fr,3/9/18,7560.811,562.44M,523.598M
Th,3/8/18,7427.946,534.329M,520.106M
We,3/7/18,7396.649,550.174M,521.045M
Tu,3/6/18,7372.007,546.33M,513.901M
Mo,3/5/18,7330.705,510.518M,516.352M
,,,,
Fr,3/2/18,7257.867,564.02M,535.313M
Th,3/1/18,7180.562,596.208M,542.567M
We,2/28/18,7273.009,605.714M,541.463M
Tu,2/27/18,7330.354,532.821M,553.76M
Mo,2/26/18,7421.463,450.924M,568.984M
,,,,
Fr,2/23/18,7337.391,446.872M,580.169M
Th,2/22/18,7210.085,467.278M,586.332M
We,2/21/18,7218.228,478.004M,596.11M
Tu,2/20/18,7234.308,491.491M,597.994M
,,,,
Fr,2/16/18,7239.465,516.849M,597.67M
Th,2/15/18,7256.43,510.057M,595.568M
We,2/14/18,7143.615,548.409M,592.571M
Tu,2/13/18,7013.51,443.025M,590.727M
Mo,2/12/18,6981.964,583.087M,592.737M
,,,,
Fr,2/9/18,6874.491,794.937M,587.304M
Th,2/8/18,6777.159,672.829M,568.482M
We,2/7/18,7051.983,579.64M,554.62M
Tu,2/6/18,7115.882,790.176M,550.563M
Mo,2/5/18,6967.526,761.179M,536.42M
,,,,
Fr,2/2/18,7240.946,618.708M,516.663M
Th,2/1/18,7385.863,539.312M,505.897M
We,1/31/18,7411.482,613.952M,500.441M
Tu,1/30/18,7402.482,506.262M,492.312M
Mo,1/29/18,7466.505,486.626M,491.726M
,,,,
Fr,1/26/18,7505.772,485.316M,491.081M
Th,1/25/18,7411.164,465.112M,491.691M
We,1/24/18,7415.059,520.751M,492.983M
Tu,1/23/18,7460.289,473.16M,489.103M
Mo,1/22/18,7408.032,501.597M,485.767M
,,,,
Fr,1/19/18,7336.38,512.605M,471.881M
Th,1/18/18,7296.047,464.908M,458.797M
We,1/17/18,7298.279,518.777M,449.304M
Tu,1/16/18,7223.686,578.037M,439.593M
,,,,
Fr,1/12/18,7261.062,464.815M,430.19M
Th,1/11/18,7211.777,457.219M,428.744M
We,1/10/18,7153.572,457.484M,432.627M
Tu,1/9/18,7163.578,492.018M,438.12M
Mo,1/8/18,7157.386,497.46M,500.238M
,,,,
Fr,1/5/18,7136.558,476.963M,500.206M
Th,1/4/18,7077.915,494.453M,501.161M
We,1/3/18,7065.531,484.506M,498.647M
Tu,1/2/18,7006.898,462.548M,496.262M
,,,,
Fr,12/29/17,6903.389,423.111M,494.059M
Th,12/28/17,6950.161,293.31M,497.599M
We,12/27/17,6939.336,316.353M,508.396M
Tu,12/26/17,6936.25,322.507M,521.915M
,,,,
Fr,12/22/17,6959.96,373.107M,540.499M
Th,12/21/17,6965.361,437M,552.172M
We,12/20/17,6960.959,443.121M,571.784M
Tu,12/19/17,6963.851,515.47M,581.344M
Mo,12/18/17,6994.759,539.878M,578.822M
,,,,
Fr,12/15/17,6936.583,1.424B,572.468M
Th,12/14/17,6856.525,496.982M,492.425M
We,12/13/17,6875.799,491.291M,485.088M
Tu,12/12/17,6862.317,456.738M,483.408M
Mo,12/11/17,6875.078,448.73M,482.166M
,,,,
Fr,12/8/17,6840.081,429.507M,485.118M
Th,12/7/17,6812.841,476.206M,488.31M
We,12/6/17,6776.375,455.27M,487.067M
Tu,12/5/17,6762.213,519.138M,487.612M
Mo,12/4/17,6775.366,601.266M,483.885M
,,,,
Fr,12/1/17,6847.586,548.196M,474.789M
Th,11/30/17,6873.973,731.192M,472.795M
We,11/29/17,6824.34,586.513M,458.048M
Tu,11/28/17,6912.358,477.639M,454.386M
Mo,11/27/17,6878.521,444.566M,457.545M
,,,,
Fr,11/24/17,6889.16,223.147M,462.689M
We,11/22/17,6867.361,386.923M,483.44M
Tu,11/21/17,6862.477,466.091M,490.514M
Mo,11/20/17,6790.714,438.1M,493.521M
,,,,
Fr,11/17/17,6782.791,493.013M,496.27M
Th,11/16/17,6793.291,477.386M,501.216M
We,11/15/17,6706.208,457.57M,502.573M
Tu,11/14/17,6737.872,463.441M,505.019M
Mo,11/13/17,6757.595,463.24M,502.316M
,,,,
Fr,11/10/17,6750.939,464.826M,499.297M
Th,11/9/17,6750.053,518.277M,498.819M
We,11/8/17,6789.118,509.994M,492.613M
Tu,11/7/17,6767.783,531.577M,484.672M
Mo,11/6/17,6786.436,525.025M,474.258M
,,,,
Fr,11/3/17,6764.435,521.723M,464.214M
Th,11/2/17,6714.943,534.416M,457.32M
We,11/1/17,6716.533,493.03M,453.478M
Tu,10/31/17,6727.669,511.204M,449.257M
Mo,10/30/17,6698.963,479.333M,441.976M
,,,,
Fr,10/27/17,6701.263,567.206M,433.987M
Th,10/26/17,6556.774,497.738M,423.564M
We,10/25/17,6563.891,494.249M,418.564M
Tu,10/24/17,6598.43,422.897M,414.607M
Mo,10/23/17,6586.826,417.96M,415.71M
,,,,
Fr,10/20/17,6629.053,457.653M,417.74M
Th,10/19/17,6605.067,425.194M,420.088M
We,10/18/17,6624.22,390.882M,420.362M
Tu,10/17/17,6623.657,375.367M,425.751M
Mo,10/16/17,6624.005,374.366M,430.078M
,,,,
Fr,10/13/17,6605.801,418.308M,437.598M
Th,10/12/17,6591.51,476.788M,435.6M
We,10/11/17,6603.548,429.708M,430.55M
Tu,10/10/17,6587.251,401.986M,433.335M
Mo,10/9/17,6579.731,359.503M,435.277M
,,,,
Fr,10/6/17,6590.18,410.857M,441.032M
Th,10/5/17,6585.356,422.741M,493.261M
We,10/4/17,6534.627,434.891M,493.804M
Tu,10/3/17,6531.714,439.446M,494.644M
Mo,10/2/17,6516.718,448.404M,492.345M
,,,,
Fr,9/29/17,6495.959,492.876M,491.239M
Th,9/28/17,6453.451,429.303M,485.596M
We,9/27/17,6453.263,471.725M,485.861M
Tu,9/26/17,6380.164,440.267M,482.375M
Mo,9/25/17,6370.593,487.17M,482.305M
,,,,
Fr,9/22/17,6426.922,388.334M,473.005M
Th,9/21/17,6422.693,401.034M,479.01M
We,9/20/17,6456.044,471.492M,477.929M
Tu,9/19/17,6461.323,431.114M,471.814M
Mo,9/18/17,6454.639,445.821M,468.733M
,,,,
Fr,9/15/17,6448.467,1.194B,461.899M
Th,9/14/17,6429.084,430.895M,406.899M
We,9/13/17,6460.188,447.492M,401.483M
Tu,9/12/17,6454.282,404.953M,395.874M
Mo,9/11/17,6432.264,431.816M,393.916M
,,,,
Fr,9/8/17,6360.191,408.233M,396.437M
Th,9/7/17,6397.869,433.283M,398.277M
We,9/6/17,6393.314,419.43M,395.821M
Tu,9/5/17,6375.574,439.213M,392.413M
,,,,
Fr,9/1/17,6435.331,347.68M,390.53M
Th,8/31/17,6428.662,478.408M,395.229M
We,8/30/17,6368.309,384.819M,396.402M
Tu,8/29/17,6301.886,379.757M,402.085M
Mo,8/28/17,6283.015,384.91M,406.477M
,,,,
Fr,8/25/17,6265.644,343.3M,408.088M
Th,8/24/17,6271.326,369.297M,414.8M
We,8/23/17,6278.406,349.659M,421.943M
Tu,8/22/17,6297.478,363.361M,431.367M
Mo,8/21/17,6213.127,375.582M,435.624M
,,,,
Fr,8/18/17,6216.527,469.627M,442.997M
Th,8/17/17,6221.915,435.827M,440.827M
We,8/16/17,6345.109,396.44M,449.463M
Tu,8/15/17,6333.013,368.322M,451.975M
Mo,8/14/17,6340.232,410.956M,459.442M
,,,,
Fr,8/11/17,6256.556,418.163M,459.991M
Th,8/10/17,6216.872,496.003M,463.335M
We,8/9/17,6352.332,470.072M,457.961M
Tu,8/8/17,6370.46,445.639M,454.902M
Mo,8/7/17,6383.772,409.074M,451.153M
,,,,
Fr,8/4/17,6351.564,443.981M,448.389M
Th,8/3/17,6340.341,476.434M,443.122M
We,8/2/17,6362.645,491.02M,439.598M
Tu,8/1/17,6362.938,427.221M,435.181M
Mo,7/31/17,6348.123,486.174M,435.173M
,,,,
Fr,7/28/17,6374.677,437.076M,430.099M
Th,7/27/17,6382.186,565.363M,427.465M
We,7/26/17,6422.747,434.122M,424.124M
Tu,7/25/17,6412.173,480.33M,426.065M
Mo,7/24/17,6410.808,419.191M,412.192M
,,,,
Fr,7/21/17,6387.754,468.321M,417.689M
Th,7/20/17,6390.002,415.392M,421.702M
We,7/19/17,6385.042,424.192M,424.848M
Tu,7/18/17,6344.305,389.4M,429.28M
Mo,7/17/17,6314.431,367.615M,433.729M
,,,,
Fr,7/14/17,6312.465,364.977M,506.257M
Th,7/13/17,6274.437,423.584M,513.377M
We,7/12/17,6261.171,424.755M,517.952M
Tu,7/11/17,6193.305,427.11M,522.251M
Mo,7/10/17,6176.393,410.057M,523.665M
,,,,
Fr,7/7/17,6153.079,397.564M,591.712M
Th,7/6/17,6089.464,515.248M,597.987M
We,7/5/17,6150.855,463.245M,597.791M
Mo,7/3/17,6110.06,272.227M,607.291M
,,,,
Fr,6/30/17,6140.42,501.653M,632.021M
Th,6/29/17,6144.351,528.512M,646.804M
We,6/28/17,6234.415,462.587M,647.667M
Tu,6/27/17,6146.623,490.665M,646.775M
Mo,6/26/17,6247.149,456.139M,644.255M
,,,,
Fr,6/23/17,6265.25,1.456B,641.212M
Th,6/22/17,6236.685,471.789M,574.942M
We,6/21/17,6233.953,492.197M,577.365M
Tu,6/20/17,6188.031,489.246M,591.371M
Mo,6/19/17,6239.013,448.313M,585.889M
,,,,
Fr,6/16/17,6151.758,1.431B,581.223M
Th,6/15/17,6165.501,491.69M,514.131M
We,6/14/17,6194.892,512.307M,508.559M
Tu,6/13/17,6220.369,605.748M,501.932M
Mo,6/12/17,6175.465,643.178M,490.092M
,,,,
Fr,6/9/17,6207.918,723.389M,482.128M
Th,6/8/17,6321.764,541.468M,468.62M
We,6/7/17,6297.38,449.209M,471.295M
Tu,6/6/17,6275.058,452.867M,473.079M
Mo,6/5/17,6295.684,410.487M,473.482M
,,,,
Fr,6/2/17,6305.796,461.48M,473.936M
Th,6/1/17,6246.83,508.129M,473.652M
We,5/31/17,6198.517,702.291M,472.452M
Tu,5/30/17,6203.189,407.011M,457.351M
,,,,
Fr,5/26/17,6210.194,378.324M,461.413M
Th,5/25/17,6205.257,424.394M,466.23M
We,5/24/17,6163.024,408.106M,470.457M
Tu,5/23/17,6138.712,412.905M,476.815M
Mo,5/22/17,6133.618,428.143M,482.936M
,,,,
Fr,5/19/17,6083.703,523.712M,482.543M
Th,5/18/17,6055.13,520.781M,482.851M
We,5/17/17,6011.236,581.582M,479.509M
Tu,5/16/17,6169.87,475.976M,471.317M
Mo,5/15/17,6149.674,458.915M,469.751M
,,,,
Fr,5/12/17,6121.232,417.294M,469.476M
Th,5/11/17,6115.964,457.223M,472.356M
We,5/10/17,6129.143,490.128M,470.699M
Tu,5/9/17,6120.587,475.776M,466.395M
Mo,5/8/17,6102.66,467.93M,461.312M
,,,,
Fr,5/5/17,6100.758,450.581M,453.456M
Th,5/4/17,6075.337,487.8M,449.322M
We,5/3/17,6072.55,503.487M,444.412M
Tu,5/2/17,6095.366,504.706M,441.272M
Mo,5/1/17,6091.602,422.259M,434.014M
,,,,
Fr,4/28/17,6047.606,528.331M,434.066M
Th,4/27/17,6048.937,470.648M,428.994M
We,4/26/17,6025.226,458.699M,434.95M
Tu,4/25/17,6025.492,452.486M,434.404M
Mo,4/24/17,5983.819,454.798M,434.871M
,,,,
Fr,4/21/17,5910.521,460.487M,440.286M
Th,4/20/17,5916.777,432.376M,436.215M
We,4/19/17,5863.034,425.57M,434.128M
Tu,4/18/17,5849.471,399.526M,435.192M
Mo,4/17/17,5856.788,350.093M,436.189M
,,,,
Th,4/13/17,5805.15,388.566M,443.555M
We,4/12/17,5836.16,414.151M,445.732M
Tu,4/11/17,5866.772,456.379M,448.042M
Mo,4/10/17,5880.926,395.85M,453.154M
,,,,
Fr,4/7/17,5877.812,423.032M,454.215M
Th,4/6/17,5878.95,452.257M,515.97M
We,4/5/17,5864.478,559.984M,513.512M
Tu,4/4/17,5898.608,450.507M,507.757M
Mo,4/3/17,5894.683,459.492M,503.952M
,,,,
Fr,3/31/17,5911.738,536.022M,500.625M
Th,3/30/17,5914.344,399.415M,496.904M
We,3/29/17,5897.547,401.077M,498.659M
Tu,3/28/17,5875.14,441.536M,500.311M
Mo,3/27/17,5840.374,414.474M,499.046M
,,,,
Fr,3/24/17,5828.738,460.58M,499.223M
Th,3/23/17,5817.693,421.22M,497.163M
We,3/22/17,5821.641,448.802M,499.779M
Tu,3/21/17,5793.825,533.057M,505.128M
Mo,3/20/17,5901.529,411.77M,511.386M
,,,,
Fr,3/17/17,5900.997,1.349B,514.014M
Th,3/16/17,5900.76,415.391M,452.163M
We,3/15/17,5900.047,473.659M,454.496M
Tu,3/14/17,5856.816,393.434M,451.47M
Mo,3/13/17,5875.784,409.583M,455.869M
,,,,
Fr,3/10/17,5861.726,480.209M,462.403M
Th,3/9/17,5838.807,425.749M,460.274M
We,3/8/17,5837.552,425.848M,463.114M
Tu,3/7/17,5833.929,422.558M,463.845M
Mo,3/6/17,5849.175,417.133M,463.022M
,,,,
Fr,3/3/17,5870.753,429.677M,463.473M
Th,3/2/17,5861.222,460.464M,464.362M
We,3/1/17,5904.029,529.034M,463.564M
Tu,2/28/17,5825.438,626.934M,457.919M
Mo,2/27/17,5861.899,451.181M,443.022M
,,,,
Fr,2/24/17,5845.306,421.589M,440.707M
Th,2/23/17,5835.507,450.385M,444.259M
We,2/22/17,5860.625,428.269M,447.87M
Tu,2/21/17,5865.949,459.423M,453.363M
,,,,
Fr,2/17/17,5838.578,507.588M,450.938M
Th,2/16/17,5814.9,448.273M,443.107M
We,2/15/17,5819.44,468.355M,442.099M
Tu,2/14/17,5782.572,436.807M,440.622M
Mo,2/13/17,5763.956,410.225M,440.063M
,,,,
Fr,2/10/17,5734.127,423.894M,439.282M
Th,2/9/17,5715.18,443.007M,440.917M
We,2/8/17,5682.454,448.502M,438.196M
Tu,2/7/17,5674.217,444.357M,433.854M
Mo,2/6/17,5663.552,403.473M,432.158M
,,,,
Fr,2/3/17,5666.766,416.454M,429.335M
Th,2/2/17,5636.197,474.876M,428.189M
We,2/1/17,5642.65,504.541M,425.96M
Tu,1/31/17,5614.786,510.668M,421.507M
Mo,1/30/17,5613.711,423.054M,416.568M
,,,,
Fr,1/27/17,5660.782,390.127M,414.139M
Th,1/26/17,5655.176,433.138M,417.123M
We,1/25/17,5656.339,446.214M,419.231M
Tu,1/24/17,5600.958,428.418M,419.851M
Mo,1/23/17,5552.943,398.51M,417.964M
,,,,
Fr,1/20/17,5555.333,448.417M,410.873M
Th,1/19/17,5540.081,402.194M,400.864M
We,1/18/17,5555.654,383.372M,392.242M
Tu,1/17/17,5538.727,418.917M,384.494M
,,,,
Fr,1/13/17,5574.116,361.125M,381.241M
Th,1/12/17,5547.487,399.26M,379.944M
We,1/11/17,5563.649,441.446M,380.989M
Tu,1/10/17,5551.818,437.745M,379.11M
Mo,1/9/17,5531.818,436.587M,430.475M
,,,,
Fr,1/6/17,5521.055,386.614M,436.083M
Th,1/5/17,5487.936,434.886M,442.155M
We,1/4/17,5477.005,464.766M,444.895M
Tu,1/3/17,5429.084,455.504M,444.116M
,,,,
Fr,12/30/16,5383.117,400.118M,443.156M
Th,12/29/16,5432.088,292.142M,449.912M
We,12/28/16,5438.556,298.28M,463.048M
Tu,12/27/16,5487.441,272.874M,472.777M
,,,,
Fr,12/23/16,5462.689,267.141M,483.86M
Th,12/22/16,5447.422,370.131M,495.238M
We,12/21/16,5471.433,341.663M,506.241M
Tu,12/20/16,5483.944,414.934M,522.547M
Mo,12/19/16,5457.441,413.264M,524.961M
,,,,
Fr,12/16/16,5437.162,1.208B,523.812M
Th,12/15/16,5456.854,520.709M,456.498M
We,12/14/16,5436.672,477.692M,447.704M
Tu,12/13/16,5463.829,475.977M,445.125M
Mo,12/12/16,5412.54,453.088M,441.287M
,,,,
Fr,12/9/16,5444.498,441.098M,443.502M
Th,12/8/16,5417.356,501.464M,445.452M
We,12/7/16,5393.762,489.181M,443.595M
Tu,12/6/16,5333,444.212M,444.613M
Mo,12/5/16,5308.892,439.114M,451.434M
,,,,
Fr,12/2/16,5255.652,437.813M,460.384M
Th,12/1/16,5251.107,535.175M,478.37M
We,11/30/16,5323.681,586.266M,488.795M
Tu,11/29/16,5379.918,451.14M,476.304M
Mo,11/28/16,5368.813,396.032M,476.898M
,,,,
Fr,11/25/16,5398.92,198.515M,482.592M
We,11/23/16,5380.678,388.797M,501.253M
Tu,11/22/16,5386.35,439.01M,507.377M
Mo,11/21/16,5368.86,418.402M,507.438M
,,,,
Fr,11/18/16,5321.513,486.309M,508.717M
Th,11/17/16,5333.973,470.352M,505.051M
We,11/16/16,5294.584,473.603M,503.011M
Tu,11/15/16,5275.622,504.457M,496.733M
Mo,11/14/16,5218.396,546.532M,486.596M
,,,,
Fr,11/11/16,5237.114,573.357M,473.643M
Th,11/10/16,5208.796,707.598M,462.107M
We,11/9/16,5251.072,691.549M,440.975M
Tu,11/8/16,5193.489,398.911M,418.619M
Mo,11/7/16,5166.173,460.047M,414.873M
,,,,
Fr,11/4/16,5046.371,481.439M,406.379M
Th,11/3/16,5058.408,478.436M,398.726M
We,11/2/16,5105.565,480.655M,393.299M
Tu,11/1/16,5153.577,439.916M,384.251M
Mo,10/31/16,5189.135,437.587M,383.191M
,,,,
Fr,10/28/16,5190.104,431.334M,375.752M
Th,10/27/16,5215.975,439.745M,374.524M
We,10/26/16,5250.268,379.43M,372.305M
Tu,10/25/16,5283.399,352.404M,375.48M
Mo,10/24/16,5309.827,352.237M,378.585M
,,,,
Fr,10/21/16,5257.402,400.311M,380.544M
Th,10/20/16,5241.833,390.622M,391.392M
We,10/19/16,5246.412,356.205M,395.293M
Tu,10/18/16,5243.836,342.728M,398.44M
Mo,10/17/16,5199.823,332.639M,402.216M
,,,,
Fr,10/14/16,5214.161,366.647M,405.822M
Th,10/13/16,5213.333,397.023M,410.222M
We,10/12/16,5239.019,344.937M,413.317M
Tu,10/11/16,5246.788,424.011M,420.753M
Mo,10/10/16,5328.674,326.007M,418.162M
,,,,
Fr,10/7/16,5292.405,412.918M,423.539M
Th,10/6/16,5306.852,406.453M,471.049M
We,10/5/16,5316.02,427.055M,473.841M
Tu,10/4/16,5289.657,398.977M,474.1M
Mo,10/3/16,5300.874,381.626M,478.48M
,,,,
Fr,9/30/16,5312.002,563.037M,484.577M
Th,9/29/16,5269.154,449.128M,481.588M
We,9/28/16,5318.547,403.411M,479.529M
Tu,9/27/16,5305.711,399.363M,483.742M
Mo,9/26/16,5257.491,386.731M,486.144M
,,,,
Fr,9/23/16,5305.747,432.647M,484.176M
Th,9/22/16,5339.523,443.449M,480.694M
We,9/21/16,5295.182,456.486M,483.932M
Tu,9/20/16,5241.352,385.141M,478.736M
Mo,9/19/16,5235.027,406.669M,474.93M
,,,,
Fr,9/16/16,5244.566,1.126B,472.228M
Th,9/15/16,5249.686,448.323M,420.018M
We,9/14/16,5173.771,430.945M,415.847M
Tu,9/13/16,5155.255,464.672M,410.844M
Mo,9/12/16,5211.888,473.092M,403.337M
,,,,
Fr,9/9/16,5125.908,518.191M,399.535M
Th,9/8/16,5259.482,418.243M,390.782M
We,9/7/16,5283.926,466.603M,387.457M
Tu,9/6/16,5275.908,435.406M,382.648M
,,,,
Fr,9/2/16,5249.899,357.206M,377.769M
Th,9/1/16,5227.206,380.419M,377.817M
We,8/31/16,5213.219,492.017M,376.675M
Tu,8/30/16,5222.989,378.54M,369.895M
Mo,8/29/16,5232.328,328.057M,368.867M
,,,,
Fr,8/26/16,5218.917,366.141M,372.309M
Th,8/25/16,5212.204,342.41M,377.74M
We,8/24/16,5217.695,385.76M,382.075M
Tu,8/23/16,5260.078,355.899M,384.399M
Mo,8/22/16,5244.603,352.076M,392.455M
,,,,
Fr,8/19/16,5238.378,416.064M,397.547M
Th,8/18/16,5240.146,386.897M,408.548M
We,8/17/16,5228.658,368.355M,411.413M
Tu,8/16/16,5227.111,394.473M,418.938M
Mo,8/15/16,5262.015,362.216M,422.126M
,,,,
Fr,8/12/16,5232.895,357.94M,424.945M
Th,8/11/16,5228.399,363.284M,425.545M
We,8/10/16,5204.584,390.319M,427.336M
Tu,8/9/16,5225.48,363.12M,426.726M
Mo,8/8/16,5213.141,379.68M,427.264M
,,,,
Fr,8/5/16,5221.121,447.605M,424.982M
Th,8/4/16,5166.248,407.438M,422.218M
We,8/3/16,5159.737,420.628M,418.833M
Tu,8/2/16,5137.732,476.74M,416.258M
Mo,8/1/16,5184.196,428.449M,413.082M
,,,,
Fr,7/29/16,5162.131,581.074M,411.362M
Th,7/28/16,5154.982,429.869M,401.945M
We,7/27/16,5139.81,481.236M,397.271M
Tu,7/26/16,5110.047,442.298M,394.732M
Mo,7/25/16,5097.628,404.497M,392.775M
,,,,
Fr,7/22/16,5100.162,366.942M,391.704M
Th,7/21/16,5073.904,390.145M,406.264M
We,7/20/16,5089.933,381.174M,411.926M
Tu,7/19/16,5036.373,371.186M,418.445M
Mo,7/18/16,5055.783,345.443M,435.776M
,,,,
Fr,7/15/16,5029.588,406.155M,515.075M
Th,7/14/16,5034.058,356.655M,514.99M
We,7/13/16,5005.727,382.002M,516.611M
Tu,7/12/16,5022.82,429.099M,517.594M
Mo,7/11/16,4988.639,402.659M,516.953M
,,,,
Fr,7/8/16,4956.757,439.814M,558.066M
Th,7/7/16,4876.807,359.763M,555.322M
We,7/6/16,4859.161,443.145M,558.692M
Tu,7/5/16,4822.901,412.946M,556.638M
,,,,
Fr,7/1/16,4862.567,388.438M,557.472M
Th,6/30/16,4842.672,585.335M,558.933M
We,6/29/16,4779.246,475.082M,544.896M
Tu,6/28/16,4691.867,478.955M,538.254M
Mo,6/27/16,4594.443,631.148M,533.19M
,,,,
Fr,6/24/16,4707.979,1.535B,517.271M
Th,6/23/16,4910.041,404.885M,441.082M
We,6/22/16,4833.319,380.972M,440.496M
Tu,6/21/16,4843.763,396.743M,444.507M
Mo,6/20/16,4837.214,419.476M,466.142M
,,,,
Fr,6/17/16,4800.338,1.019B,463.181M
Th,6/16/16,4844.915,398.652M,419.775M
We,6/15/16,4834.932,410.309M,421.588M
Tu,6/14/16,4843.551,412.332M,423.736M
Mo,6/13/16,4848.44,425.463M,424.014M
,,,,
Fr,6/10/16,4894.548,410.351M,429.78M
Th,6/9/16,4958.616,374.784M,429.857M
We,6/8/16,4974.642,375.452M,434.991M
Tu,6/7/16,4961.753,402.989M,442.028M
Mo,6/6/16,4968.713,392.359M,443.969M
,,,,
Fr,6/3/16,4942.517,392.095M,445.581M
Th,6/2/16,4971.363,396.099M,449.877M
We,6/1/16,4952.251,441.135M,451.857M
Tu,5/31/16,4948.055,721.272M,449.592M
,,,,
Fr,5/27/16,4933.505,375.063M,428.21M
Th,5/26/16,4901.766,368.267M,433.097M
We,5/25/16,4894.891,425.855M,439.175M
Tu,5/24/16,4861.056,442.518M,442.576M
Mo,5/23/16,4765.782,416.507M,443.256M
,,,,
Fr,5/20/16,4769.558,511.95M,444.863M
Th,5/19/16,4712.533,411.507M,451.442M
We,5/18/16,4739.119,451.795M,456.682M
Tu,5/17/16,4715.733,481.003M,456.88M
Mo,5/16/16,4775.459,432.111M,453.201M
,,,,
Fr,5/13/16,4717.676,416.541M,449.48M
Th,5/12/16,4737.334,456.537M,454.765M
We,5/11/16,4760.688,425.795M,450.543M
Tu,5/10/16,4809.88,407.162M,450.139M
Mo,5/9/16,4750.209,400.543M,451.624M
,,,,
Fr,5/6/16,4736.155,448.368M,450.419M
Th,5/5/16,4717.094,459.441M,450.345M
We,5/4/16,4725.64,476.869M,445.106M
Tu,5/3/16,4763.224,452.712M,442.961M
Mo,5/2/16,4817.594,440.614M,439.086M
,,,,
Fr,4/29/16,4775.358,610.637M,434.609M
Th,4/28/16,4805.291,490.099M,419.556M
We,4/27/16,4863.141,454.77M,419.136M
Tu,4/26/16,4888.283,425.82M,416.649M
Mo,4/25/16,4895.786,376.291M,417.663M
,,,,
Fr,4/22/16,4906.228,495.811M,419.3M
Th,4/21/16,4945.93,393.216M,416.584M
We,4/20/16,4948.15,419.728M,421.588M
Tu,4/19/16,4940.33,429.439M,420.623M
Mo,4/18/16,4960.017,382.477M,423.523M
,,,,
Fr,4/15/16,4938.216,447.258M,421.217M
Th,4/14/16,4945.886,380.842M,417.742M
We,4/13/16,4947.42,444.694M,419.673M
Tu,4/12/16,4872.091,394.589M,415.547M
Mo,4/11/16,4833.399,373.458M,415.043M
,,,,
Fr,4/8/16,4850.689,384.846M,467.67M
Th,4/7/16,4848.366,483.798M,471.505M
We,4/6/16,4920.715,417.465M,466.648M
Tu,4/5/16,4843.933,441.03M,465.913M
Mo,4/4/16,4891.795,400.847M,462.289M
,,,,
Fr,4/1/16,4914.542,455.074M,463.974M
Th,3/31/16,4869.848,468.274M,463.914M
We,3/30/16,4869.294,405.258M,460.734M
Tu,3/29/16,4846.623,472.934M,465.996M
Mo,3/28/16,4766.787,347.895M,468.111M
,,,,
Th,3/24/16,4773.505,395.133M,480.08M
We,3/23/16,4768.861,409.793M,484.023M
Tu,3/22/16,4821.659,382.819M,487.436M
Mo,3/21/16,4808.872,387.026M,496.569M
,,,,
Fr,3/18/16,4795.647,1.163B,509.605M
Th,3/17/16,4774.985,442.364M,462.238M
We,3/16/16,4763.97,410.949M,459.964M
Tu,3/15/16,4728.668,406.438M,463.391M
Mo,3/14/16,4750.28,386.666M,463.115M
,,,,
Fr,3/11/16,4748.466,426.121M,467.034M
Th,3/10/16,4662.156,454.177M,472.313M
We,3/9/16,4674.378,420.576M,474.415M
Tu,3/8/16,4648.825,484.198M,485.442M
Mo,3/7/16,4708.254,504.648M,491.031M
,,,,
Fr,3/4/16,4717.021,527.435M,491.619M
Th,3/3/16,4707.422,454.274M,502.978M
We,3/2/16,4703.422,460.997M,510.589M
Tu,3/1/16,4689.595,519.807M,519.216M
Mo,2/29/16,4557.95,582.569M,530.676M
,,,,
Fr,2/26/16,4590.473,452.345M,535.128M
Th,2/25/16,4582.205,408.258M,542.669M
We,2/24/16,4542.606,462.362M,556.847M
Tu,2/23/16,4503.583,402.291M,562.03M
Mo,2/22/16,4570.607,445.451M,567.909M
,,,,
Fr,2/19/16,4504.429,505.305M,589.394M
Th,2/18/16,4487.537,485.711M,592.852M
We,2/17/16,4534.064,585.972M,595.384M
Tu,2/16/16,4435.956,568.038M,587.721M
,,,,
Fr,2/12/16,4337.512,513.466M,582.971M
Th,2/11/16,4266.837,697.829M,584.517M
We,2/10/16,4283.592,568.438M,576.708M
Tu,2/9/16,4268.763,590.398M,587.575M
Mo,2/8/16,4283.753,691.711M,587.394M
,,,,
Fr,2/5/16,4363.144,649.34M,591.413M
Th,2/4/16,4509.559,565.458M,588.471M
We,2/3/16,4504.238,620.941M,589.637M
Tu,2/2/16,4516.946,540.103M,582.14M
Mo,2/1/16,4620.367,490.475M,582.23M
,,,,
Fr,1/29/16,4613.953,767.728M,586.871M
Th,1/28/16,4506.676,557.177M,576.108M
We,1/27/16,4468.167,523.685M,573.146M
Tu,1/26/16,4567.673,471.026M,567.443M
Mo,1/25/16,4518.491,496.786M,575.091M
,,,,
Fr,1/22/16,4591.18,536.655M,567.478M
Th,1/21/16,4472.056,580.697M,549.99M
We,1/20/16,4471.686,731.441M,531.657M
Tu,1/19/16,4476.95,587.686M,503.272M
,,,,
Fr,1/15/16,4488.417,752.002M,475.723M
Th,1/14/16,4615.003,605.211M,449.93M
We,1/13/16,4526.064,582.943M,433.529M
